Record Length,Analog:14000
Sample Interval,CH:0.0005000000237
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+5.000000E+00 CH2:+1.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:-1.880000E-02,,,
Horizontal Units,us,,,
Horizontal Scale,500000.0000000000,,,
Model Number,SDS2352X-E,,,
Serial Number,SDS2ECCX5R0313,,,
Software Version,2.1.1.1.20 R3,,,
Source,CH1,CH2
Second,Volt,Volt
+4.600000E-01,-2.000000E-01,+4.640000E-02
+4.605000E-01,-2.000000E-01,+4.640000E-02
+4.610000E-01,-2.000000E-01,+4.680000E-02
+4.615000E-01,+0.000000E+00,+4.720000E-02
+4.620000E-01,+0.000000E+00,+4.720000E-02
+4.625000E-01,+0.000000E+00,+4.720000E-02
+4.630000E-01,-2.000000E-01,+4.720000E-02
+4.635000E-01,-2.000000E-01,+4.720000E-02
+4.640000E-01,-2.000000E-01,+4.760000E-02
+4.645000E-01,-2.000000E-01,+4.760000E-02
+4.650000E-01,-2.000000E-01,+4.720000E-02
+4.655000E-01,+0.000000E+00,+4.800000E-02
+4.660000E-01,+0.000000E+00,+4.800000E-02
+4.665000E-01,+0.000000E+00,+4.760000E-02
+4.670000E-01,+0.000000E+00,+4.760000E-02
+4.675000E-01,+0.000000E+00,+4.760000E-02
+4.680000E-01,+0.000000E+00,+4.800000E-02
+4.685000E-01,+0.000000E+00,+4.800000E-02
+4.690000E-01,+0.000000E+00,+4.800000E-02
+4.695000E-01,+0.000000E+00,+4.800000E-02
+4.700000E-01,+0.000000E+00,+4.800000E-02
+4.705000E-01,+0.000000E+00,+4.800000E-02
+4.710000E-01,+0.000000E+00,+4.800000E-02
+4.715000E-01,+0.000000E+00,+4.840000E-02
+4.720000E-01,+0.000000E+00,+4.880000E-02
+4.725000E-01,+0.000000E+00,+4.840000E-02
+4.730000E-01,+0.000000E+00,+4.800000E-02
+4.735000E-01,+0.000000E+00,+4.760000E-02
+4.740000E-01,+0.000000E+00,+4.800000E-02
+4.745000E-01,+0.000000E+00,+4.840000E-02
+4.750000E-01,+0.000000E+00,+4.840000E-02
+4.755000E-01,+0.000000E+00,+4.840000E-02
+4.760000E-01,+0.000000E+00,+4.800000E-02
+4.765000E-01,+0.000000E+00,+4.840000E-02
+4.770000E-01,+0.000000E+00,+4.840000E-02
+4.775000E-01,-2.000000E-01,+4.760000E-02
+4.780000E-01,-2.000000E-01,+4.760000E-02
+4.785000E-01,+0.000000E+00,+4.760000E-02
+4.790000E-01,+0.000000E+00,+4.760000E-02
+4.795000E-01,+0.000000E+00,+4.800000E-02
+4.800000E-01,+0.000000E+00,+4.800000E-02
+4.805000E-01,+0.000000E+00,+4.760000E-02
+4.810000E-01,+0.000000E+00,+4.760000E-02
+4.815000E-01,+0.000000E+00,+4.800000E-02
+4.820000E-01,+0.000000E+00,+4.760000E-02
+4.825000E-01,+0.000000E+00,+4.760000E-02
+4.830000E-01,+0.000000E+00,+4.760000E-02
+4.835000E-01,+0.000000E+00,+4.760000E-02
+4.840000E-01,+0.000000E+00,+4.720000E-02
+4.845000E-01,+0.000000E+00,+4.720000E-02
+4.850000E-01,+0.000000E+00,+4.720000E-02
+4.855000E-01,+0.000000E+00,+4.720000E-02
+4.860000E-01,+0.000000E+00,+4.720000E-02
+4.865000E-01,+0.000000E+00,+4.720000E-02
+4.870000E-01,+0.000000E+00,+4.720000E-02
+4.875000E-01,+0.000000E+00,+4.720000E-02
+4.880000E-01,+0.000000E+00,+4.680000E-02
+4.885000E-01,+0.000000E+00,+4.680000E-02
+4.890000E-01,+0.000000E+00,+4.680000E-02
+4.895000E-01,+0.000000E+00,+4.640000E-02
+4.900000E-01,+0.000000E+00,+4.600000E-02
+4.905000E-01,+0.000000E+00,+4.600000E-02
+4.910000E-01,+0.000000E+00,+4.640000E-02
+4.915000E-01,+0.000000E+00,+4.640000E-02
+4.920000E-01,+0.000000E+00,+4.640000E-02
+4.925000E-01,+0.000000E+00,+4.640000E-02
+4.930000E-01,+0.000000E+00,+4.600000E-02
+4.935000E-01,+0.000000E+00,+4.640000E-02
+4.940000E-01,+0.000000E+00,+4.560000E-02
+4.945000E-01,+0.000000E+00,+4.520000E-02
+4.950000E-01,+2.000000E-01,+4.560000E-02
+4.955000E-01,+0.000000E+00,+4.560000E-02
+4.960000E-01,+0.000000E+00,+4.560000E-02
+4.965000E-01,+0.000000E+00,+4.520000E-02
+4.970000E-01,+0.000000E+00,+4.480000E-02
+4.975000E-01,+0.000000E+00,+4.480000E-02
+4.980000E-01,+2.000000E-01,+4.480000E-02
+4.985000E-01,+0.000000E+00,+4.480000E-02
+4.990000E-01,+0.000000E+00,+4.480000E-02
+4.995000E-01,+0.000000E+00,+4.440000E-02
+5.000000E-01,+0.000000E+00,+4.400000E-02
+5.005000E-01,+0.000000E+00,+4.400000E-02
+5.010000E-01,+0.000000E+00,+4.400000E-02
+5.015000E-01,+0.000000E+00,+4.360000E-02
+5.020000E-01,+0.000000E+00,+4.360000E-02
+5.025000E-01,+0.000000E+00,+4.360000E-02
+5.030000E-01,+0.000000E+00,+4.360000E-02
+5.035000E-01,+0.000000E+00,+4.360000E-02
+5.040000E-01,+0.000000E+00,+4.320000E-02
+5.045000E-01,+0.000000E+00,+4.280000E-02
+5.050000E-01,+0.000000E+00,+4.280000E-02
+5.055000E-01,+0.000000E+00,+4.320000E-02
+5.060000E-01,+2.000000E-01,+4.280000E-02
+5.065000E-01,+2.000000E-01,+4.240000E-02
+5.070000E-01,+0.000000E+00,+4.200000E-02
+5.075000E-01,+0.000000E+00,+4.200000E-02
+5.080000E-01,+0.000000E+00,+4.200000E-02
+5.085000E-01,+0.000000E+00,+4.200000E-02
+5.090000E-01,+0.000000E+00,+4.160000E-02
+5.095000E-01,+0.000000E+00,+4.160000E-02
+5.100000E-01,+2.000000E-01,+4.160000E-02
+5.105000E-01,+2.000000E-01,+4.120000E-02
+5.110000E-01,+2.000000E-01,+4.120000E-02
+5.115000E-01,+0.000000E+00,+4.120000E-02
+5.120000E-01,+0.000000E+00,+4.040000E-02
+5.125000E-01,+0.000000E+00,+4.040000E-02
+5.130000E-01,+0.000000E+00,+4.000000E-02
+5.135000E-01,+0.000000E+00,+3.960000E-02
+5.140000E-01,+0.000000E+00,+3.960000E-02
+5.145000E-01,+0.000000E+00,+3.960000E-02
+5.150000E-01,+0.000000E+00,+3.920000E-02
+5.155000E-01,+2.000000E-01,+3.880000E-02
+5.160000E-01,+2.000000E-01,+3.880000E-02
+5.165000E-01,+2.000000E-01,+3.880000E-02
+5.170000E-01,+0.000000E+00,+3.880000E-02
+5.175000E-01,+2.000000E-01,+3.840000E-02
+5.180000E-01,+0.000000E+00,+3.800000E-02
+5.185000E-01,+0.000000E+00,+3.840000E-02
+5.190000E-01,+0.000000E+00,+3.800000E-02
+5.195000E-01,+0.000000E+00,+3.760000E-02
+5.200000E-01,+2.000000E-01,+3.760000E-02
+5.205000E-01,+2.000000E-01,+3.720000E-02
+5.210000E-01,+0.000000E+00,+3.720000E-02
+5.215000E-01,+2.000000E-01,+3.680000E-02
+5.220000E-01,+2.000000E-01,+3.640000E-02
+5.225000E-01,+2.000000E-01,+3.600000E-02
+5.230000E-01,+0.000000E+00,+3.600000E-02
+5.235000E-01,+0.000000E+00,+3.600000E-02
+5.240000E-01,+0.000000E+00,+3.560000E-02
+5.245000E-01,+2.000000E-01,+3.520000E-02
+5.250000E-01,+2.000000E-01,+3.520000E-02
+5.255000E-01,+2.000000E-01,+3.520000E-02
+5.260000E-01,+2.000000E-01,+3.520000E-02
+5.265000E-01,+2.000000E-01,+3.480000E-02
+5.270000E-01,+2.000000E-01,+3.440000E-02
+5.275000E-01,+2.000000E-01,+3.400000E-02
+5.280000E-01,+2.000000E-01,+3.400000E-02
+5.285000E-01,+2.000000E-01,+3.400000E-02
+5.290000E-01,+2.000000E-01,+3.360000E-02
+5.295000E-01,+2.000000E-01,+3.360000E-02
+5.300000E-01,+2.000000E-01,+3.320000E-02
+5.305000E-01,+2.000000E-01,+3.280000E-02
+5.310000E-01,+2.000000E-01,+3.280000E-02
+5.315000E-01,+2.000000E-01,+3.280000E-02
+5.320000E-01,+2.000000E-01,+3.240000E-02
+5.325000E-01,+2.000000E-01,+3.160000E-02
+5.330000E-01,+0.000000E+00,+3.160000E-02
+5.335000E-01,+0.000000E+00,+3.160000E-02
+5.340000E-01,+2.000000E-01,+3.160000E-02
+5.345000E-01,+2.000000E-01,+3.120000E-02
+5.350000E-01,+2.000000E-01,+3.080000E-02
+5.355000E-01,+2.000000E-01,+3.080000E-02
+5.360000E-01,+0.000000E+00,+3.080000E-02
+5.365000E-01,+0.000000E+00,+3.040000E-02
+5.370000E-01,+2.000000E-01,+3.000000E-02
+5.375000E-01,+2.000000E-01,+3.000000E-02
+5.380000E-01,+2.000000E-01,+3.000000E-02
+5.385000E-01,+2.000000E-01,+2.960000E-02
+5.390000E-01,+2.000000E-01,+2.920000E-02
+5.395000E-01,+2.000000E-01,+2.880000E-02
+5.400000E-01,+2.000000E-01,+2.880000E-02
+5.405000E-01,+2.000000E-01,+2.880000E-02
+5.410000E-01,+2.000000E-01,+2.880000E-02
+5.415000E-01,+2.000000E-01,+2.840000E-02
+5.420000E-01,+2.000000E-01,+2.800000E-02
+5.425000E-01,+2.000000E-01,+2.800000E-02
+5.430000E-01,+2.000000E-01,+2.760000E-02
+5.435000E-01,+0.000000E+00,+2.680000E-02
+5.440000E-01,+0.000000E+00,+2.640000E-02
+5.445000E-01,+2.000000E-01,+2.640000E-02
+5.450000E-01,+2.000000E-01,+2.640000E-02
+5.455000E-01,+2.000000E-01,+2.600000E-02
+5.460000E-01,+0.000000E+00,+2.600000E-02
+5.465000E-01,+0.000000E+00,+2.640000E-02
+5.470000E-01,+2.000000E-01,+2.600000E-02
+5.475000E-01,+2.000000E-01,+2.560000E-02
+5.480000E-01,+2.000000E-01,+2.520000E-02
+5.485000E-01,+2.000000E-01,+2.480000E-02
+5.490000E-01,+2.000000E-01,+2.480000E-02
+5.495000E-01,+2.000000E-01,+2.440000E-02
+5.500000E-01,+2.000000E-01,+2.440000E-02
+5.505000E-01,+2.000000E-01,+2.400000E-02
+5.510000E-01,+2.000000E-01,+2.400000E-02
+5.515000E-01,+0.000000E+00,+2.320000E-02
+5.520000E-01,+0.000000E+00,+2.280000E-02
+5.525000E-01,+2.000000E-01,+2.280000E-02
+5.530000E-01,+2.000000E-01,+2.240000E-02
+5.535000E-01,+2.000000E-01,+2.240000E-02
+5.540000E-01,+2.000000E-01,+2.240000E-02
+5.545000E-01,+2.000000E-01,+2.200000E-02
+5.550000E-01,+2.000000E-01,+2.120000E-02
+5.555000E-01,+2.000000E-01,+2.120000E-02
+5.560000E-01,+2.000000E-01,+2.160000E-02
+5.565000E-01,+2.000000E-01,+2.160000E-02
+5.570000E-01,+2.000000E-01,+2.120000E-02
+5.575000E-01,+2.000000E-01,+2.080000E-02
+5.580000E-01,+4.000000E-01,+2.080000E-02
+5.585000E-01,+2.000000E-01,+2.040000E-02
+5.590000E-01,+2.000000E-01,+2.000000E-02
+5.595000E-01,+2.000000E-01,+2.000000E-02
+5.600000E-01,+2.000000E-01,+1.960000E-02
+5.605000E-01,+2.000000E-01,+1.960000E-02
+5.610000E-01,+2.000000E-01,+1.960000E-02
+5.615000E-01,+2.000000E-01,+1.920000E-02
+5.620000E-01,+2.000000E-01,+1.920000E-02
+5.625000E-01,+2.000000E-01,+1.880000E-02
+5.630000E-01,+2.000000E-01,+1.840000E-02
+5.635000E-01,+2.000000E-01,+1.840000E-02
+5.640000E-01,+2.000000E-01,+1.840000E-02
+5.645000E-01,+2.000000E-01,+1.800000E-02
+5.650000E-01,+2.000000E-01,+1.800000E-02
+5.655000E-01,+0.000000E+00,+1.760000E-02
+5.660000E-01,+0.000000E+00,+1.760000E-02
+5.665000E-01,+2.000000E-01,+1.760000E-02
+5.670000E-01,+2.000000E-01,+1.720000E-02
+5.675000E-01,+2.000000E-01,+1.680000E-02
+5.680000E-01,+2.000000E-01,+1.640000E-02
+5.685000E-01,+2.000000E-01,+1.600000E-02
+5.690000E-01,+2.000000E-01,+1.560000E-02
+5.695000E-01,+2.000000E-01,+1.600000E-02
+5.700000E-01,+2.000000E-01,+1.600000E-02
+5.705000E-01,+2.000000E-01,+1.600000E-02
+5.710000E-01,+2.000000E-01,+1.560000E-02
+5.715000E-01,+2.000000E-01,+1.520000E-02
+5.720000E-01,+2.000000E-01,+1.480000E-02
+5.725000E-01,+2.000000E-01,+1.480000E-02
+5.730000E-01,+0.000000E+00,+1.480000E-02
+5.735000E-01,+0.000000E+00,+1.440000E-02
+5.740000E-01,+2.000000E-01,+1.440000E-02
+5.745000E-01,+2.000000E-01,+1.400000E-02
+5.750000E-01,+2.000000E-01,+1.400000E-02
+5.755000E-01,+2.000000E-01,+1.400000E-02
+5.760000E-01,+2.000000E-01,+1.360000E-02
+5.765000E-01,+2.000000E-01,+1.320000E-02
+5.770000E-01,+2.000000E-01,+1.320000E-02
+5.775000E-01,+0.000000E+00,+1.280000E-02
+5.780000E-01,+0.000000E+00,+1.240000E-02
+5.785000E-01,+2.000000E-01,+1.240000E-02
+5.790000E-01,+2.000000E-01,+1.240000E-02
+5.795000E-01,+2.000000E-01,+1.200000E-02
+5.800000E-01,+2.000000E-01,+1.200000E-02
+5.805000E-01,+0.000000E+00,+1.200000E-02
+5.810000E-01,+0.000000E+00,+1.160000E-02
+5.815000E-01,+2.000000E-01,+1.120000E-02
+5.820000E-01,+2.000000E-01,+1.080000E-02
+5.825000E-01,+2.000000E-01,+1.120000E-02
+5.830000E-01,+2.000000E-01,+1.120000E-02
+5.835000E-01,+0.000000E+00,+1.080000E-02
+5.840000E-01,+0.000000E+00,+1.040000E-02
+5.845000E-01,+0.000000E+00,+1.000000E-02
+5.850000E-01,+0.000000E+00,+1.000000E-02
+5.855000E-01,+0.000000E+00,+9.600000E-03
+5.860000E-01,+0.000000E+00,+9.200000E-03
+5.865000E-01,+0.000000E+00,+9.200000E-03
+5.870000E-01,+0.000000E+00,+9.200000E-03
+5.875000E-01,+0.000000E+00,+9.200000E-03
+5.880000E-01,+0.000000E+00,+8.800000E-03
+5.885000E-01,+0.000000E+00,+8.800000E-03
+5.890000E-01,+0.000000E+00,+8.400000E-03
+5.895000E-01,+0.000000E+00,+8.400000E-03
+5.900000E-01,+2.000000E-01,+8.000000E-03
+5.905000E-01,+0.000000E+00,+8.000000E-03
+5.910000E-01,+0.000000E+00,+8.000000E-03
+5.915000E-01,+0.000000E+00,+8.000000E-03
+5.920000E-01,+0.000000E+00,+8.000000E-03
+5.925000E-01,+2.000000E-01,+7.600000E-03
+5.930000E-01,+0.000000E+00,+7.200000E-03
+5.935000E-01,+0.000000E+00,+6.800000E-03
+5.940000E-01,+0.000000E+00,+6.800000E-03
+5.945000E-01,+0.000000E+00,+6.800000E-03
+5.950000E-01,+2.000000E-01,+6.400000E-03
+5.955000E-01,+2.000000E-01,+6.400000E-03
+5.960000E-01,+0.000000E+00,+6.400000E-03
+5.965000E-01,+2.000000E-01,+6.000000E-03
+5.970000E-01,+2.000000E-01,+5.600000E-03
+5.975000E-01,+0.000000E+00,+5.600000E-03
+5.980000E-01,+0.000000E+00,+5.600000E-03
+5.985000E-01,+0.000000E+00,+5.600000E-03
+5.990000E-01,+0.000000E+00,+5.200000E-03
+5.995000E-01,+2.000000E-01,+5.200000E-03
+6.000000E-01,+2.000000E-01,+5.200000E-03
+6.005000E-01,+2.000000E-01,+5.200000E-03
+6.010000E-01,+2.000000E-01,+4.800000E-03
+6.015000E-01,+2.000000E-01,+4.800000E-03
+6.020000E-01,+0.000000E+00,+4.400000E-03
+6.025000E-01,+0.000000E+00,+4.000000E-03
+6.030000E-01,+2.000000E-01,+3.600000E-03
+6.035000E-01,+2.000000E-01,+3.600000E-03
+6.040000E-01,+0.000000E+00,+4.000000E-03
+6.045000E-01,+0.000000E+00,+4.000000E-03
+6.050000E-01,+0.000000E+00,+3.600000E-03
+6.055000E-01,+0.000000E+00,+3.600000E-03
+6.060000E-01,+0.000000E+00,+3.200000E-03
+6.065000E-01,+0.000000E+00,+3.200000E-03
+6.070000E-01,+0.000000E+00,+3.200000E-03
+6.075000E-01,+2.000000E-01,+3.200000E-03
+6.080000E-01,+0.000000E+00,+3.200000E-03
+6.085000E-01,+0.000000E+00,+2.800001E-03
+6.090000E-01,+0.000000E+00,+2.400000E-03
+6.095000E-01,+0.000000E+00,+2.000000E-03
+6.100000E-01,+0.000000E+00,+1.600001E-03
+6.105000E-01,+0.000000E+00,+2.000000E-03
+6.110000E-01,+0.000000E+00,+2.000000E-03
+6.115000E-01,+0.000000E+00,+2.000000E-03
+6.120000E-01,+0.000000E+00,+1.600001E-03
+6.125000E-01,+0.000000E+00,+1.200000E-03
+6.130000E-01,+0.000000E+00,+1.600001E-03
+6.135000E-01,+2.000000E-01,+1.200000E-03
+6.140000E-01,+2.000000E-01,+1.200000E-03
+6.145000E-01,+0.000000E+00,+1.200000E-03
+6.150000E-01,+0.000000E+00,+1.200000E-03
+6.155000E-01,+0.000000E+00,+8.000005E-04
+6.160000E-01,+0.000000E+00,+3.999993E-04
+6.165000E-01,+0.000000E+00,+3.999993E-04
+6.170000E-01,+0.000000E+00,+8.000005E-04
+6.175000E-01,+0.000000E+00,+3.999993E-04
+6.180000E-01,+0.000000E+00,+0.000000E+00
+6.185000E-01,+0.000000E+00,+0.000000E+00
+6.190000E-01,+0.000000E+00,+0.000000E+00
+6.195000E-01,+0.000000E+00,-3.999993E-04
+6.200000E-01,+0.000000E+00,+0.000000E+00
+6.205000E-01,+0.000000E+00,-3.999993E-04
+6.210000E-01,+0.000000E+00,-3.999993E-04
+6.215000E-01,+0.000000E+00,-3.999993E-04
+6.220000E-01,+0.000000E+00,-3.999993E-04
+6.225000E-01,+0.000000E+00,-8.000005E-04
+6.230000E-01,+0.000000E+00,-1.200000E-03
+6.235000E-01,+0.000000E+00,-1.200000E-03
+6.240000E-01,+0.000000E+00,-1.200000E-03
+6.245000E-01,+0.000000E+00,-1.200000E-03
+6.250000E-01,+0.000000E+00,-8.000005E-04
+6.255000E-01,+0.000000E+00,-1.200000E-03
+6.260000E-01,+0.000000E+00,-1.599999E-03
+6.265000E-01,+0.000000E+00,-1.599999E-03
+6.270000E-01,+0.000000E+00,-1.599999E-03
+6.275000E-01,+0.000000E+00,-1.599999E-03
+6.280000E-01,+0.000000E+00,-1.599999E-03
+6.285000E-01,+0.000000E+00,-2.000000E-03
+6.290000E-01,+0.000000E+00,-2.000000E-03
+6.295000E-01,+0.000000E+00,-2.000000E-03
+6.300000E-01,+0.000000E+00,-2.000000E-03
+6.305000E-01,+0.000000E+00,-2.400000E-03
+6.310000E-01,+0.000000E+00,-2.400000E-03
+6.315000E-01,+0.000000E+00,-2.400000E-03
+6.320000E-01,+0.000000E+00,-3.200000E-03
+6.325000E-01,+0.000000E+00,-2.799999E-03
+6.330000E-01,+0.000000E+00,-2.799999E-03
+6.335000E-01,+0.000000E+00,-3.200000E-03
+6.340000E-01,+0.000000E+00,-3.200000E-03
+6.345000E-01,+0.000000E+00,-3.200000E-03
+6.350000E-01,+0.000000E+00,-2.799999E-03
+6.355000E-01,+0.000000E+00,-2.799999E-03
+6.360000E-01,+0.000000E+00,-3.200000E-03
+6.365000E-01,+0.000000E+00,-3.200000E-03
+6.370000E-01,+0.000000E+00,-3.200000E-03
+6.375000E-01,+0.000000E+00,-3.200000E-03
+6.380000E-01,+0.000000E+00,-3.599999E-03
+6.385000E-01,+0.000000E+00,-3.599999E-03
+6.390000E-01,+0.000000E+00,-3.599999E-03
+6.395000E-01,+0.000000E+00,-3.599999E-03
+6.400000E-01,+0.000000E+00,-3.599999E-03
+6.405000E-01,+0.000000E+00,-3.599999E-03
+6.410000E-01,+0.000000E+00,-3.999999E-03
+6.415000E-01,+0.000000E+00,-3.999999E-03
+6.420000E-01,+0.000000E+00,-3.999999E-03
+6.425000E-01,+2.000000E-01,-3.999999E-03
+6.430000E-01,+0.000000E+00,-3.999999E-03
+6.435000E-01,+0.000000E+00,-4.400000E-03
+6.440000E-01,+0.000000E+00,-4.400000E-03
+6.445000E-01,+0.000000E+00,-3.999999E-03
+6.450000E-01,+0.000000E+00,-3.999999E-03
+6.455000E-01,+0.000000E+00,-4.400000E-03
+6.460000E-01,+0.000000E+00,-4.400000E-03
+6.465000E-01,+0.000000E+00,-4.400000E-03
+6.470000E-01,+0.000000E+00,-4.400000E-03
+6.475000E-01,+0.000000E+00,-4.400000E-03
+6.480000E-01,+0.000000E+00,-4.400000E-03
+6.485000E-01,+0.000000E+00,-4.799999E-03
+6.490000E-01,+0.000000E+00,-4.799999E-03
+6.495000E-01,+0.000000E+00,-4.799999E-03
+6.500000E-01,+0.000000E+00,-5.200000E-03
+6.505000E-01,+0.000000E+00,-4.799999E-03
+6.510000E-01,+0.000000E+00,-4.400000E-03
+6.515000E-01,+0.000000E+00,-4.400000E-03
+6.520000E-01,+0.000000E+00,-4.400000E-03
+6.525000E-01,+0.000000E+00,-4.799999E-03
+6.530000E-01,+0.000000E+00,-4.799999E-03
+6.535000E-01,+0.000000E+00,-5.200000E-03
+6.540000E-01,+0.000000E+00,-4.799999E-03
+6.545000E-01,+0.000000E+00,-4.799999E-03
+6.550000E-01,+0.000000E+00,-4.799999E-03
+6.555000E-01,+0.000000E+00,-4.799999E-03
+6.560000E-01,+0.000000E+00,-4.799999E-03
+6.565000E-01,+2.000000E-01,-4.799999E-03
+6.570000E-01,+0.000000E+00,-4.799999E-03
+6.575000E-01,+0.000000E+00,-4.799999E-03
+6.580000E-01,+0.000000E+00,-4.799999E-03
+6.585000E-01,+0.000000E+00,-4.799999E-03
+6.590000E-01,+0.000000E+00,-4.799999E-03
+6.595000E-01,+0.000000E+00,-4.799999E-03
+6.600000E-01,+0.000000E+00,-5.200000E-03
+6.605000E-01,+0.000000E+00,-5.200000E-03
+6.610000E-01,+0.000000E+00,-4.799999E-03
+6.615000E-01,+0.000000E+00,-4.799999E-03
+6.620000E-01,+0.000000E+00,-4.799999E-03
+6.625000E-01,+0.000000E+00,-4.400000E-03
+6.630000E-01,+0.000000E+00,-4.799999E-03
+6.635000E-01,+0.000000E+00,-4.400000E-03
+6.640000E-01,+0.000000E+00,-3.999999E-03
+6.645000E-01,+0.000000E+00,-3.999999E-03
+6.650000E-01,+0.000000E+00,-3.999999E-03
+6.655000E-01,+0.000000E+00,-4.400000E-03
+6.660000E-01,+0.000000E+00,-4.400000E-03
+6.665000E-01,+0.000000E+00,-4.400000E-03
+6.670000E-01,+0.000000E+00,-4.400000E-03
+6.675000E-01,+0.000000E+00,-3.999999E-03
+6.680000E-01,-2.000000E-01,-3.999999E-03
+6.685000E-01,-2.000000E-01,-3.999999E-03
+6.690000E-01,+0.000000E+00,-3.999999E-03
+6.695000E-01,-2.000000E-01,-3.599999E-03
+6.700000E-01,-2.000000E-01,-3.999999E-03
+6.705000E-01,-2.000000E-01,-4.400000E-03
+6.710000E-01,-2.000000E-01,-4.400000E-03
+6.715000E-01,-2.000000E-01,-3.999999E-03
+6.720000E-01,-2.000000E-01,-3.599999E-03
+6.725000E-01,-2.000000E-01,-3.599999E-03
+6.730000E-01,+0.000000E+00,-3.200000E-03
+6.735000E-01,+0.000000E+00,-3.200000E-03
+6.740000E-01,-2.000000E-01,-3.200000E-03
+6.745000E-01,-2.000000E-01,-2.799999E-03
+6.750000E-01,-2.000000E-01,-2.799999E-03
+6.755000E-01,-2.000000E-01,-3.200000E-03
+6.760000E-01,-2.000000E-01,-3.200000E-03
+6.765000E-01,-2.000000E-01,-3.200000E-03
+6.770000E-01,-2.000000E-01,-2.799999E-03
+6.775000E-01,-2.000000E-01,-2.000000E-03
+6.780000E-01,+0.000000E+00,-2.000000E-03
+6.785000E-01,-2.000000E-01,-2.400000E-03
+6.790000E-01,-2.000000E-01,-2.400000E-03
+6.795000E-01,-2.000000E-01,-2.000000E-03
+6.800000E-01,+0.000000E+00,-2.000000E-03
+6.805000E-01,+0.000000E+00,-2.000000E-03
+6.810000E-01,+0.000000E+00,-2.000000E-03
+6.815000E-01,-2.000000E-01,-1.599999E-03
+6.820000E-01,-2.000000E-01,-1.599999E-03
+6.825000E-01,-2.000000E-01,-1.599999E-03
+6.830000E-01,+0.000000E+00,-1.200000E-03
+6.835000E-01,+0.000000E+00,-1.599999E-03
+6.840000E-01,-2.000000E-01,-1.200000E-03
+6.845000E-01,-2.000000E-01,-1.200000E-03
+6.850000E-01,+0.000000E+00,-1.200000E-03
+6.855000E-01,-2.000000E-01,-8.000005E-04
+6.860000E-01,-2.000000E-01,-8.000005E-04
+6.865000E-01,-2.000000E-01,-3.999993E-04
+6.870000E-01,-2.000000E-01,+0.000000E+00
+6.875000E-01,-2.000000E-01,+0.000000E+00
+6.880000E-01,-2.000000E-01,+0.000000E+00
+6.885000E-01,-2.000000E-01,+0.000000E+00
+6.890000E-01,-2.000000E-01,+0.000000E+00
+6.895000E-01,-2.000000E-01,+3.999993E-04
+6.900000E-01,-2.000000E-01,+3.999993E-04
+6.905000E-01,-2.000000E-01,+3.999993E-04
+6.910000E-01,-2.000000E-01,+8.000005E-04
+6.915000E-01,-2.000000E-01,+8.000005E-04
+6.920000E-01,-2.000000E-01,+1.200000E-03
+6.925000E-01,-2.000000E-01,+1.200000E-03
+6.930000E-01,-2.000000E-01,+1.200000E-03
+6.935000E-01,-2.000000E-01,+1.600001E-03
+6.940000E-01,-2.000000E-01,+2.000000E-03
+6.945000E-01,-2.000000E-01,+2.000000E-03
+6.950000E-01,-2.000000E-01,+2.400000E-03
+6.955000E-01,-2.000000E-01,+2.400000E-03
+6.960000E-01,-2.000000E-01,+2.400000E-03
+6.965000E-01,-2.000000E-01,+2.000000E-03
+6.970000E-01,-2.000000E-01,+2.000000E-03
+6.975000E-01,-2.000000E-01,+3.200000E-03
+6.980000E-01,-2.000000E-01,+3.600000E-03
+6.985000E-01,-2.000000E-01,+3.600000E-03
+6.990000E-01,-2.000000E-01,+3.600000E-03
+6.995000E-01,-2.000000E-01,+3.600000E-03
+7.000000E-01,-2.000000E-01,+4.000000E-03
+7.005000E-01,-2.000000E-01,+4.000000E-03
+7.010000E-01,-2.000000E-01,+4.000000E-03
+7.015000E-01,-2.000000E-01,+4.400000E-03
+7.020000E-01,-2.000000E-01,+4.400000E-03
+7.025000E-01,-2.000000E-01,+4.800000E-03
+7.030000E-01,-2.000000E-01,+5.200000E-03
+7.035000E-01,-2.000000E-01,+5.200000E-03
+7.040000E-01,-2.000000E-01,+5.200000E-03
+7.045000E-01,-2.000000E-01,+5.200000E-03
+7.050000E-01,-2.000000E-01,+5.600000E-03
+7.055000E-01,-2.000000E-01,+6.000000E-03
+7.060000E-01,-2.000000E-01,+6.000000E-03
+7.065000E-01,-2.000000E-01,+6.400000E-03
+7.070000E-01,-2.000000E-01,+6.400000E-03
+7.075000E-01,-2.000000E-01,+6.400000E-03
+7.080000E-01,-2.000000E-01,+6.800000E-03
+7.085000E-01,-2.000000E-01,+6.800000E-03
+7.090000E-01,-2.000000E-01,+7.200000E-03
+7.095000E-01,+0.000000E+00,+7.200000E-03
+7.100000E-01,-2.000000E-01,+7.200000E-03
+7.105000E-01,-2.000000E-01,+7.600000E-03
+7.110000E-01,-2.000000E-01,+7.600000E-03
+7.115000E-01,-2.000000E-01,+8.000000E-03
+7.120000E-01,-2.000000E-01,+8.000000E-03
+7.125000E-01,-2.000000E-01,+8.000000E-03
+7.130000E-01,-2.000000E-01,+8.400000E-03
+7.135000E-01,-2.000000E-01,+8.800000E-03
+7.140000E-01,-2.000000E-01,+8.800000E-03
